,doc_id,author,authoryearofbirth,authoryearofdeath,no_words,len,Gut_id
0,Letters from the Guardian to Australia and New Zealand,"Shoghi, Effendi",1897.0,1957.0,48392,48392,Gut_6707
0,Wild Life in a Southern County,"Jefferies, Richard",1848.0,1887.0,98160,98160,Gut_20488
0,The Magic Curtain: A Mystery Story for Girls,"Snell, Roy J. (Roy Judson)",1878.0,1959.0,46827,46827,Gut_24814
0,Their Silver Wedding Journey — Volume 3,"Howells, William Dean",1837.0,1920.0,67440,67440,Gut_17804
0,Frenzied Fiction,"Leacock, Stephen",1869.0,1944.0,48491,48491,Gut_40935
0,Index of the Project Gutenberg Works of Leonid Andreyev,"Andreyev, Leonid",1871.0,1919.0,434,434,Gut_37269
0,Runnymede and Lincoln Fair: A Story of the Great Charter,"Edgar, John G. (John George)",1834.0,1864.0,110646,110646,Gut_29195
0,"Pointed Roofs: Pilgrimage, Volume 1","Richardson, Dorothy M. (Dorothy Miller)",1873.0,1957.0,57191,57191,Gut_14823
0,Medieval Medicine,"Walsh, James J. (James Joseph)",1865.0,1942.0,51254,51254,Gut_25758
0,Camp Cookery. How to Live in Camp,"Parloa, Maria",1843.0,1909.0,11712,11712,Gut_33857
0,Ballades and Verses Vain,"Lang, Andrew",1844.0,1912.0,16986,16986,Gut_27205
0,The Village Wife's Lament,"Hewlett, Maurice",1861.0,1923.0,8849,8849,Gut_8007
0,"Oowikapun, or, How the Gospel reached the Nelson River Indians","Young, Egerton Ryerson",1840.0,1909.0,40131,40131,Gut_9783
0,Model Speeches for Practise,"Kleiser, Grenville",1868.0,1953.0,29180,29180,Gut_5972
0,Edinburgh: Picturesque Notes,"Stevenson, Robert Louis",1850.0,1894.0,21762,21762,Gut_21596
0,Eugene Pickering,"James, Henry",1843.0,1916.0,18924,18924,Gut_11303
0,The Christmas Angel,"Brown, Abbie Farwell",1871.0,1927.0,15735,15735,Gut_4068
0,The Lamp and the Bell: A Drama In Five Acts,"Millay, Edna St. Vincent",1892.0,1950.0,15623,15623,Gut_21106
0,One Basket,"Ferber, Edna",1885.0,1968.0,47876,47876,Gut_29965
0,Curious Creatures in Zoology,"Ashton, John",1834.0,1911.0,88763,88763,Gut_25109
0,"Steep Trails: California, Utah, Nevada, Washington, Oregon, the Grand Canyon","Muir, John",1838.0,1914.0,81642,81642,Gut_16925
0,The Old Curiosity Shop,"Dickens, Charles",1812.0,1870.0,215982,215982,Gut_39764
0,The Consul,"Davis, Richard Harding",1864.0,1916.0,7249,7249,Gut_5515
0,The Wire Tappers,"Stringer, Arthur",1874.0,1950.0,69063,69063,Gut_30883
0,Poems — Volume 2,"Meredith, George",1828.0,1909.0,45090,45090,Gut_2730
0,The Ballad of Reading Gaol,"Wilde, Oscar",1854.0,1900.0,8202,8202,Gut_14824
0,Timid Hare: The Little Captive,"Wade, Mary Hazelton Blanchard",1860.0,1936.0,13489,13489,Gut_3424
0,"""Tex""","Mulford, Clarence Edward",1883.0,1956.0,89030,89030,Gut_25599
0,Andersen's Fairy Tales,"Andersen, H. C. (Hans Christian)",1805.0,1875.0,55414,55414,Gut_4265
0,"The Camp in the Foot-Hills; or, Oscar on Horseback","Castlemon, Harry",1842.0,1915.0,74255,74255,Gut_38642
0,The Story of Sugar,"Bassett, Sara Ware",1872.0,1968.0,28305,28305,Gut_40509
0,Comic Tragedies: Written by 'Jo' and 'Meg' and Acted by The 'Little Women',"Alcott, Louisa May",1832.0,1888.0,43796,43796,Gut_18014
0,Targum: Or Metrical Translations From Thirty Languages And Dialects,"Borrow, George",1803.0,1881.0,13981,13981,Gut_1774
0,A Day in Old Athens; a Picture of Athenian Life,"Davis, William Stearns",1877.0,1930.0,78462,78462,Gut_28681
0,Nurse Heatherdale's Story,"Molesworth, Mrs.",1839.0,1921.0,40296,40296,Gut_22189
0,The First Easter,"Willard, J. H. (James Hartwell)",1847.0,,3791,3791,Gut_21966
0,Little Maid Marian,"Blanchard, Amy Ella",1856.0,1926.0,37826,37826,Gut_7221
0,Youth and the Bright Medusa,"Cather, Willa",1873.0,1947.0,67444,67444,Gut_2561
0,Mr. Justice Raffles,"Hornung, E. W. (Ernest William)",1866.0,1921.0,65542,65542,Gut_41877
0,Keith of the Border: A Tale of the Plains,"Parrish, Randall",1858.0,1923.0,73282,73282,Gut_40199
0,Project Hi-Psi,"Riley, Frank",1915.0,1996.0,23380,23380,Gut_38083
0,The Religions of Ancient Egypt and Babylonia,"Sayce, A. H. (Archibald Henry)",1845.0,1933.0,166850,166850,Gut_19556
0,"Saint Athanasius, the Father of Orthodoxy","Forbes, F. A. (Frances Alice)",1869.0,1936.0,20501,20501,Gut_12982
0,The Man Outside,"Smith, Evelyn E.",1922.0,2000.0,6564,6564,Gut_31758
0,The Huguenots in France,"Smiles, Samuel",1812.0,1904.0,153527,153527,Gut_12175
0,"Mind and Body; or, Mental States and Physical Conditions","Atkinson, William Walker",1862.0,1932.0,36066,36066,Gut_26340
0,A Country Gentleman and His Family,"Oliphant, Mrs. (Margaret)",1828.0,1897.0,166172,166172,Gut_15350
0,"Plays, Acting and Music: A Book Of Theory","Symons, Arthur",1865.0,1945.0,55436,55436,Gut_2798
0,The Continental Dragoon: A Love Story of Philipse Manor-House in 1778,"Stephens, Robert Neilson",1867.0,1906.0,65042,65042,Gut_15162
0,The Old Homestead,"Stephens, Ann S. (Ann Sophia)",1810.0,1886.0,140347,140347,Gut_40704
0,"Two Trips to Gorilla Land and the Cataracts of the Congo, Volume 2","Burton, Richard Francis, Sir",1821.0,1890.0,77099,77099,Gut_36542
0,Miss Gibbie Gault,"Bosher, Kate Langley",1865.0,1932.0,77849,77849,Gut_38880
0,Abraham Lincoln and the Abolition of Slavery in the United States,"Leland, Charles Godfrey",1824.0,1903.0,57744,57744,Gut_32586
0,A World of Girls: The Story of a School,"Meade, L. T.",1854.0,1914.0,81536,81536,Gut_11704
0,"Border, Breed Nor Birth","Reynolds, Mack",1917.0,1983.0,42727,42727,Gut_15196
0,Early French Prisons: Le Grand and Le Petit Châtelets; Vincennes; The Bastile; Loches; The Galleys; Revolutionary Prisons,"Griffiths, Arthur",1838.0,1908.0,75386,75386,Gut_31131
0,Romance: Two Lectures,"Raleigh, Walter Alexander, Sir",1861.0,1922.0,15900,15900,Gut_6790
0,"The Works of Robert G. Ingersoll, Vol. 08 (of 12): Dresden Edition—Interviews","Ingersoll, Robert Green",1833.0,1899.0,209381,209381,Gut_21995
0,An Old Story of My Farming Days Vol. 2 (of 3).: (Ut Mine Stromtid),"Reuter, Fritz",1810.0,1874.0,80420,80420,Gut_19551
0,The Daughter of Anderson Crow,"McCutcheon, George Barr",1866.0,1928.0,78683,78683,Gut_3440
0,Minna and Myself,"Bodenheim, Maxwell",1893.0,1954.0,7952,7952,Gut_37804
0,Penrod and Sam,"Tarkington, Booth",1869.0,1946.0,66455,66455,Gut_1125
0,The Life and Public Service of General Zachary Taylor: An Address,"Lincoln, Abraham",1809.0,1865.0,7635,7635,Gut_9348
0,December Love,"Hichens, Robert",1864.0,1950.0,188145,188145,Gut_39390
0,A Pioneer Mother,"Garland, Hamlin",1860.0,1940.0,4131,4131,Gut_29566
0,A General Introduction to Psychoanalysis,"Freud, Sigmund",1856.0,1939.0,157767,157767,Gut_21539
0,The Whites and the Blues,"Dumas, Alexandre",1802.0,1870.0,215270,215270,Gut_38414
0,A Strange Story — Volume 04,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,21565,21565,Gut_40393
0,Malplaquet,"Belloc, Hilaire",1870.0,1953.0,19661,19661,Gut_16526
0,The Belgian Twins,"Perkins, Lucy Fitch",1865.0,1937.0,23213,23213,Gut_20044
0,Patty's Success,"Wells, Carolyn",1862.0,1942.0,51827,51827,Gut_11703
0,Farewell Love! A Novel,"Serao, Matilde",1856.0,1927.0,65129,65129,Gut_34212
0,Household Education,"Martineau, Harriet",1802.0,1876.0,82556,82556,Gut_21506
0,"Talents, Incorporated","Leinster, Murray",1896.0,1975.0,50602,50602,Gut_10241
0,Captain Horace,"May, Sophie",1833.0,1906.0,24245,24245,Gut_11393
0,The Little City of Hope: A Christmas Story,"Crawford, F. Marion (Francis Marion)",1854.0,1909.0,24856,24856,Gut_3229
0,The Earl of Beaconsfield,"Froude, James Anthony",1818.0,1894.0,93079,93079,Gut_29559
0,Books and Culture,"Mabie, Hamilton Wright",1846.0,1916.0,35395,35395,Gut_4830
0,Customs and Fashions in Old New England,"Earle, Alice Morse",1851.0,1911.0,96940,96940,Gut_10417
0,"White Wings: A Yachting Romance, Volume III","Black, William",1841.0,1898.0,49982,49982,Gut_26175
0,Bindle: Some Chapters in the Life of Joseph Bindle,"Jenkins, Herbert George",1876.0,1923.0,65369,65369,Gut_17400
0,Glasses,"James, Henry",1843.0,1916.0,19240,19240,Gut_1328
0,Poems of West & East,"Sackville-West, V. (Victoria)",1892.0,1962.0,3883,3883,Gut_15357
0,Flaming June,"Vaizey, George de Horne, Mrs.",1857.0,1917.0,78435,78435,Gut_8097
0,The Seven Ages of Childhood,"Wells, Carolyn",1862.0,1942.0,3163,3163,Gut_27268
0,Unfailing Springs,"Taylor, James Hudson",1832.0,1905.0,2582,2582,Gut_36128
0,Riley Child-Rhymes,"Riley, James Whitcomb",1849.0,1916.0,12378,12378,Gut_41846
0,The British Expedition to the Crimea,"Russell, William Howard, Sir",1820.0,1907.0,297522,297522,Gut_28012
0,Love Story,"Cox, Irving E.",1917.0,2001.0,6167,6167,Gut_16379
0,"A Ladder of Swords: A Tale of Love, Laughter and Tears","Parker, Gilbert",1862.0,1932.0,50634,50634,Gut_24089
0,John Burnet of Barns: A Romance,"Buchan, John",1875.0,1940.0,117371,117371,Gut_22984
0,"Christopher Carson, Familiarly Known as Kit Carson","Abbott, John S. C. (John Stevens Cabot)",1805.0,1877.0,74567,74567,Gut_3012
0,Lothair,"Disraeli, Benjamin, Earl of Beaconsfield",1804.0,1881.0,150581,150581,Gut_40538
0,"Charles Sumner: his complete works, volume 07 (of 20)","Sumner, Charles",1811.0,1874.0,109406,109406,Gut_29306
0,"Thomas Wingfold, Curate","MacDonald, George",1824.0,1905.0,164160,164160,Gut_38274
0,"Stem to Stern; or, building the boat","Optic, Oliver",1822.0,1897.0,66405,66405,Gut_33001
0,Fresh Air Fiend,"Neville, Kris",1925.0,1980.0,4622,4622,Gut_31756
0,Connie Carl at Rainbow Ranch,"Clark, Joan",1905.0,2002.0,34831,34831,Gut_27401
0,The Prince and Betty,"Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,67745,67745,Gut_39709
0,Nature's Teachings: Human Invention Anticipated by Nature,"Wood, J. G. (John George)",1827.0,1889.0,169360,169360,Gut_33233
0,Adam Johnstone's Son,"Crawford, F. Marion (Francis Marion)",1854.0,1909.0,61035,61035,Gut_9187
0,Indian Child Life,"Eastman, Charles A.",1858.0,1939.0,25500,25500,Gut_11735
0,Arachne — Volume 08,"Ebers, Georg",1837.0,1898.0,18376,18376,Gut_34640
0,"The Old Helmet, Volume II","Warner, Susan",1819.0,1885.0,109692,109692,Gut_12376
0,!Tention: A Story of Boy-Life during the Peninsular War,"Fenn, George Manville",1831.0,1909.0,92807,92807,Gut_8293
0,"A History of the French Novel, Vol. 2: To the Close of the 19th Century","Saintsbury, George",1845.0,1933.0,228453,228453,Gut_13096
0,The Unconstitutionality of Slavery,"Spooner, Lysander",1808.0,1887.0,55065,55065,Gut_16180
0,Frank Reade and His Steam Horse,"Senarens, Luis",1863.0,1939.0,58656,58656,Gut_30442
0,Spoken For,"Samachson, Joseph",1906.0,1980.0,2709,2709,Gut_31590
0,"The Third String: Odd Craft, Part 12.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,4623,4623,Gut_1548
0,As We Go,"Warner, Charles Dudley",1829.0,1900.0,29716,29716,Gut_15537
0,The Golden Lion of Granpere,"Trollope, Anthony",1815.0,1882.0,69565,69565,Gut_32315
0,"The Curlytops and Their Playmates; Or, Jolly Times Through the Holidays","Garis, Howard Roger",1873.0,1962.0,46314,46314,Gut_11197
0,Adventures in Africa: By an African Trader,"Kingston, William Henry Giles",1814.0,1880.0,36429,36429,Gut_10045
0,Bealby; A Holiday,"Wells, H. G. (Herbert George)",1866.0,1946.0,68756,68756,Gut_38273
0,"A Day's Tour: A Journey through France and Belgium by Calais, Tournay, Orchies, Douai, Arras, Béthune, Lille, Comines, Ypres, Hazebrouck, Berg","Fitzgerald, Percy",1834.0,1925.0,17094,17094,Gut_4654
0,An Outcast of the Islands,"Conrad, Joseph",1857.0,1924.0,106228,106228,Gut_39193
0,Where the Path Breaks,"Williamson, A. M. (Alice Muriel)",1869.0,1933.0,50509,50509,Gut_18022
0,The Sea Fairies,"Baum, L. Frank (Lyman Frank)",1856.0,1919.0,42714,42714,Gut_25994
0,You Should Worry Says John Henry,"Hobart, George V. (George Vere)",1867.0,1926.0,18528,18528,Gut_7687
0,"Dixie Martin, the Girl of Woodford's Cañon","North, Grace May",1876.0,,61408,61408,Gut_28485
0,The Piccadilly Puzzle: A Mysterious Story,"Hume, Fergus",1859.0,1932.0,41671,41671,Gut_34812
0,The Make-Believe Man,"Davis, Richard Harding",1864.0,1916.0,11032,11032,Gut_5918
0,Stolen Treasure,"Pyle, Howard",1853.0,1911.0,48736,48736,Gut_235
0,"From the Easy Chair, Volume 3","Curtis, George William",1824.0,1892.0,39862,39862,Gut_19752
0,The Road to Frontenac,"Merwin, Samuel",1874.0,1936.0,80223,80223,Gut_13866
0,The Bride of the Nile — Volume 05,"Ebers, Georg",1837.0,1898.0,18416,18416,Gut_34678
0,"The Three Cities Trilogy: Lourdes, Complete","Zola, Émile",1840.0,1902.0,206439,206439,Gut_40993
0,"A Modern Aladdin; or, The Wonderful Adventures of Oliver Munier: An Extravaganza in Four Acts","Pyle, Howard",1853.0,1911.0,43927,43927,Gut_29568
0,The Best Made Plans,"Cole, Everett B.",1918.0,1977.0,42559,42559,Gut_9510
0,"Lanier of the Cavalry; or, A Week's Arrest","King, Charles",1844.0,1933.0,36386,36386,Gut_6900
0,Great Britain at War,"Farnol, Jeffery",1878.0,1952.0,26629,26629,Gut_13091
0,"Life and Death of John of Barneveld, Advocate of Holland : with a view of the primary causes and movements of the Thirty Years' War, 1618","Motley, John Lothrop",1814.0,1877.0,25589,25589,Gut_29930
0,The Frozen Deep,"Collins, Wilkie",1824.0,1889.0,28110,28110,Gut_4459
0,Catcher Craig,"Mathewson, Christy",1880.0,1925.0,65793,65793,Gut_35553
0,What Will He Do with It? — Volume 03,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,40958,40958,Gut_40356
0,A Strange World: A Novel. Volume 3 (of 3),"Braddon, M. E. (Mary Elizabeth)",1835.0,1915.0,57053,57053,Gut_36110
0,The Inside of the Cup — Volume 08,"Churchill, Winston",1871.0,1947.0,16518,16518,Gut_33462
0,"The Triumph of Music, and Other Lyrics","Cawein, Madison Julius",1865.0,1914.0,15584,15584,Gut_20849
0,Nathaniel Parker Willis,"Beers, Henry A. (Henry Augustin)",1847.0,1926.0,86220,86220,Gut_33650
0,Wanted—A Match Maker,"Ford, Paul Leicester",1865.0,1902.0,15628,15628,Gut_2990
0,A Temporary Dead-Lock: 1891,"Janvier, Thomas A. (Thomas Allibone)",1849.0,1913.0,5353,5353,Gut_10224
0,"The Backwoods Boy; or, The Boyhood and Manhood of Abraham Lincoln","Alger, Horatio, Jr.",1832.0,1899.0,56354,56354,Gut_32346
0,Who Was Lost and Is Found: A Novel,"Oliphant, Mrs. (Margaret)",1828.0,1897.0,103677,103677,Gut_35163
0,Warrior Gap: A Story of the Sioux Outbreak of '68.,"King, Charles",1844.0,1933.0,59496,59496,Gut_7288
0,"Diana Tempest, Volume I","Cholmondeley, Mary",1859.0,1925.0,42614,42614,Gut_21335
0,Hira Singh : when India came to fight in Flanders,"Mundy, Talbot",1879.0,1940.0,85178,85178,Gut_26322
0,The Travelling Companions: A Story in Scenes,"Anstey, F.",1856.0,1934.0,40144,40144,Gut_21107
0,"Old Court Life in France, vol. 2/2","Elliot, Frances Minto Dickinson",1820.0,1898.0,85578,85578,Gut_31361
0,The Boy Scouts on Belgian Battlefields,"Goldfrap, John Henry",1879.0,1917.0,54882,54882,Gut_14670
0,"Some Heroes of Travel: or, Chapters from the History of Geographical Discovery and Enterprise","Adams, W. H. Davenport (William Henry Davenport)",1828.0,1891.0,114690,114690,Gut_25305
0,In The Far North: 1901,"Becke, Louis",1855.0,1913.0,7562,7562,Gut_11130
0,"Young Auctioneers; Or, The Polishing of a Rolling Stone","Stratemeyer, Edward",1862.0,1930.0,59385,59385,Gut_15590
0,The Circassian Chief: A Romance of Russia,"Kingston, William Henry Giles",1814.0,1880.0,173636,173636,Gut_18412
0,Barbara Ladd,"Roberts, Charles G. D., Sir",1860.0,1943.0,83477,83477,Gut_18244
0,"First love, and other stories","Turgenev, Ivan Sergeevich",1818.0,1883.0,76185,76185,Gut_35960
0,"History of the United Netherlands, 1595-96","Motley, John Lothrop",1814.0,1877.0,23902,23902,Gut_29731
0,The Crime of the Boulevard,"Claretie, Jules",1840.0,1913.0,54920,54920,Gut_18076
0,The Son of His Father; vol. 3/3,"Oliphant, Mrs. (Margaret)",1828.0,1897.0,58578,58578,Gut_38485
0,The Courtships of Queen Elizabeth: A history of the various negotiations for her marriage,"Hume, Martin A. S. (Martin Andrew Sharp)",1847.0,1910.0,100670,100670,Gut_33409
0,A Tramp Abroad — Volume 03,"Twain, Mark",1835.0,1910.0,19224,19224,Gut_36715
0,"Captains All: Captains All, Part 1.","Jacobs, W. W. (William Wymark)",1863.0,1943.0,4388,4388,Gut_857
0,The Courtship of Miles Standish:: With Suggestions for Study and Notes,"Longfellow, Henry Wadsworth",1807.0,1882.0,19281,19281,Gut_36371
0,Summer Days,"Baker, George M. (George Melville)",1832.0,1890.0,9849,9849,Gut_30086
0,Per Amica Silentia Lunae,"Yeats, W. B. (William Butler)",1865.0,1939.0,13232,13232,Gut_17462
0,Index of the Project Gutenberg Works of E. W. Hornung,"Hornung, E. W. (Ernest William)",1866.0,1921.0,2922,2922,Gut_37257
0,Milly and Olly,"Ward, Humphry, Mrs.",1851.0,1920.0,47761,47761,Gut_2399
0,"Autumn Glory; Or, The Toilers of the Field","Bazin, René",1853.0,1932.0,65890,65890,Gut_21564
0,Margaret Fuller (Marchesa Ossoli),"Howe, Julia Ward",1819.0,1910.0,70016,70016,Gut_16749
0,Captains All and Others,"Jacobs, W. W. (William Wymark)",1863.0,1943.0,41055,41055,Gut_868
0,The Dorrington Deed-Box,"Morrison, Arthur",1863.0,1945.0,59145,59145,Gut_33258
0,Mr. Blake's Walking-Stick: A Christmas Story for Boys and Girls,"Eggleston, Edward",1837.0,1902.0,8907,8907,Gut_32970
0,The Adventures of Jimmie Dale,"Packard, Frank L. (Frank Lucius)",1877.0,1942.0,155939,155939,Gut_1523
0,Discipline and Other Sermons,"Kingsley, Charles",1819.0,1875.0,57139,57139,Gut_39796
0,Chapter of Autobiography,"Gladstone, W. E. (William Ewart)",1809.0,1898.0,17308,17308,Gut_29160
0,"The Twin Ventriloquists; or, Nimble Ike and Jack the Juggler: A Tale of Strategy and Jugglery",Old Sleuth,1837.0,1898.0,27826,27826,Gut_26128
0,Caught in the Net,"Gaboriau, Emile",1832.0,1873.0,102598,102598,Gut_10678
0,The Barbarians,"Godwin, Tom",1915.0,1980.0,7890,7890,Gut_38012
0,The Mystery Queen,"Hume, Fergus",1859.0,1932.0,89322,89322,Gut_34622
0,The Rifle and the Hound in Ceylon,"Baker, Samuel White, Sir",1821.0,1893.0,90054,90054,Gut_16572
0,The Diggers: The Australians in France,"MacGill, Patrick",1890.0,1963.0,19477,19477,Gut_31506
0,"Nell and Her Grandfather, Told from Charles Dickens's ""The Old Curiosity Shop""","Dickens, Charles",1812.0,1870.0,21881,21881,Gut_32383
0,The Red Redmaynes,"Phillpotts, Eden",1862.0,1960.0,94211,94211,Gut_2955
0,The Merrie Tales of Jacques Tournebroche,"France, Anatole",1844.0,1924.0,22322,22322,Gut_11333
0,Under False Pretences: A Novel,"Sergeant, Adeline",1851.0,1904.0,191191,191191,Gut_15793
0,"The Collected Works in Verse and Prose of William Butler Yeats, Vol. 5 (of 8): The Celtic Twilight and Stories of Red Hanrahan","Yeats, W. B. (William Butler)",1865.0,1939.0,54540,54540,Gut_30420
0,Before Adam,"London, Jack",1876.0,1916.0,39040,39040,Gut_15555
0,"The Rover Boys on the Ocean; Or, A chase for a fortune","Stratemeyer, Edward",1862.0,1930.0,46740,46740,Gut_37437
0,Boyhood,"Tolstoy, Leo, graf",1828.0,1910.0,28456,28456,Gut_10671
0,"Wellington's Army, 1809-1814","Oman, Charles",1860.0,1946.0,134444,134444,Gut_35536
0,Finn The Wolfhound,"Dawson, A. J. (Alec John)",1872.0,1952.0,109921,109921,Gut_15131
0,The White Moll,"Packard, Frank L. (Frank Lucius)",1877.0,1942.0,86281,86281,Gut_5373
0,Billy and the Big Stick,"Davis, Richard Harding",1864.0,1916.0,7575,7575,Gut_5525
0,Donald and Dorothy,"Dodge, Mary Mapes",1830.0,1905.0,82051,82051,Gut_13803
0,My Lord Duke,"Hornung, E. W. (Ernest William)",1866.0,1921.0,60782,60782,Gut_20813
0,"Gentle Measures in the Management and Training of the Young: Or, the Principles on Which a Firm Parental Authority May Be Established and Maintained, Without Violence or Anger, and the Right Development of the Moral and Mental Capacities Be Promoted by Methods in Harmony with the Structure and the Characteristics of the Juvenile Mind","Abbott, Jacob",1803.0,1879.0,93071,93071,Gut_1171
0,The Return Of The Soul: 1896,"Hichens, Robert",1864.0,1950.0,18118,18118,Gut_9912
0,Nightmare Tales,"Blavatsky, H. P. (Helena Petrovna)",1831.0,1891.0,39480,39480,Gut_26748
0,"The Threefold Destiny (From ""Twice Told Tales"")","Hawthorne, Nathaniel",1804.0,1864.0,3334,3334,Gut_41488
0,The Efficiency Expert,"Burroughs, Edgar Rice",1875.0,1950.0,49496,49496,Gut_18629
0,The Right Time,"Berryman, John",1919.0,1988.0,11914,11914,Gut_15304
